Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,Lable
6.564,2.414,-7.031,0.013366699,0.00692749,-0.016082764,-27.6875,-35.5,6.5625,cycling
6.53,2.414,-7.05,0.015335083,0.007537842,-0.017868042,-27.5625,-35.8125,6.75,cycling
6.487,2.414,-6.983,0.02130127,0.009124756,-0.023986816,-27.5,-36,6.5625,cycling
6.521,2.419,-7.007,0.002609253,0.000808716,-0.004043579,-27.3125,-35.6875,6.375,cycling
6.535,2.419,-7.027,-0.011444092,-0.002929688,0.009887695,-27.3125,-35.8125,6.3125,cycling
6.554,2.419,-7.007,-0.024307251,-0.003463745,0.021514893,-27.5,-35.625,6.1875,cycling
6.54,2.438,-7.027,-0.024307251,-0.003463745,0.021514893,-27.5,-35.625,6.1875,cycling
6.568,2.4,-7.017,-0.04574585,-0.010223389,0.042877197,-27.375,-35.25,6.3125,cycling
6.535,2.395,-7.003,-0.044509888,-0.007217407,0.044006348,-27.5625,-35.125,6.125,cycling
6.521,2.405,-7.022,-0.04660034,-0.005569458,0.047592163,-27.5625,-35.125,6.125,cycling
6.554,2.424,-6.993,-0.031219482,0.002182007,0.033737183,-27.1875,-35.25,6.1875,cycling
6.588,2.376,-7.017,-0.027755737,0.003479004,0.032546997,-27.375,-35.3125,6.375,cycling
6.602,2.376,-6.998,-0.027755737,0.003479004,0.032546997,-27.375,-35.3125,6.375,cycling
6.54,2.429,-7.017,-0.021820068,0.00227356,0.027908325,-27.3125,-35.125,6.375,cycling
6.583,2.419,-7.046,-0.018600464,0.001815796,0.02418518,-27.3125,-35.125,6.25,cycling
6.592,2.443,-7.041,-0.016326904,0.001556397,0.021102905,-27.3125,-35.4375,6.375,cycling
6.583,2.429,-7.003,-0.005111694,0.008392334,0.010482788,-27.1875,-35.5,6.125,cycling
6.602,2.424,-6.974,-0.000289917,0.01675415,0.006256104,-27.3125,-35.625,6.1875,cycling
6.554,2.462,-6.936,0.000457764,0.01777649,0.001846314,-27.5,-35.875,6.25,cycling
6.506,2.529,-6.878,-0.002655029,0.022705078,-0.011810303,-27.1875,-35.6875,5.6875,cycling
6.516,2.486,-6.945,-0.000183105,0.027313232,-0.02166748,-27.1875,-35.875,5.75,cycling
6.554,2.524,-6.969,0.001342773,0.026657104,-0.02671814,-27.1875,-35.875,5.75,cycling
6.511,2.395,-7.06,-0.007415772,0.011779785,-0.013824463,-27.3125,-35.625,5.9375,cycling
6.454,2.4,-7.027,-0.013183594,0.005126953,-0.009429932,-27.5,-35.4375,5.9375,cycling
6.482,2.347,-7.003,-0.026611328,-0.008331299,0.009094238,-27.3125,-35.4375,5.9375,cycling
6.525,2.4,-7.003,-0.029571533,-0.013031006,0.013626099,-27.3125,-35.4375,5.9375,cycling
6.568,2.438,-6.998,-0.021850586,-0.011199951,0.012542725,-27.5,-35.25,6.25,cycling
6.635,2.409,-6.969,-0.020996094,-0.010604858,0.01361084,-27.5,-35.25,6.25,cycling
6.655,2.457,-6.974,-0.01423645,-0.003814697,0.006042481,-27.1875,-35.25,6.375,cycling
6.655,2.457,-6.974,-0.011993408,-0.000717163,0.002731323,-27.1875,-35.25,6.375,cycling
6.564,2.438,-6.993,-0.011795044,0.00062561,0.002838135,-27.1875,-35.0625,6.5625,cycling
6.578,2.438,-6.979,0.004806519,0.005142212,-0.011993408,-27.375,-35.4375,6.625,cycling
6.564,2.496,-7.007,0.02986145,0.015731812,-0.0388031,-27.1875,-35.4375,6.5625,cycling
6.53,2.462,-6.983,0.031448364,0.013748169,-0.03553772,-27.1875,-35.625,6.625,cycling
6.53,2.462,-6.983,0.031448364,0.013748169,-0.03553772,-27.1875,-35.625,6.625,cycling
6.521,2.443,-7.017,0.018203735,0.002838135,-0.01789856,-27.1875,-35.5,6.625,cycling
6.525,2.453,-7.022,0.00541687,0.002807617,-0.007888794,-27.3125,-35.25,6.4375,cycling
6.544,2.472,-7.022,-0.003677368,0.002166748,-0.005279541,-27.375,-35.5,6.375,cycling
6.525,2.433,-7.003,-0.007980347,0.00479126,-0.010726929,-27.3125,-35.25,6.4375,cycling
6.492,2.424,-6.993,-0.005401611,0.005645752,-0.013961792,-27.5625,-35.25,6.4375,cycling
6.492,2.424,-6.998,0.001937866,0.005065918,-0.017501831,-27.5,-35.125,6.6875,cycling
6.487,2.433,-7.017,-0.013168335,-0.013244629,-0.000549316,-27.375,-35.25,6.6875,cycling
6.501,2.462,-7.012,-0.021209717,-0.024490356,0.005477905,-27.5625,-35.3125,7.0625,cycling
6.506,2.438,-7.05,-0.020645142,-0.030807495,0.00881958,-27.1875,-35.4375,7.0625,cycling
6.501,2.414,-7.055,-0.014190674,-0.0289917,0.007125855,-27.1875,-35.5,7,cycling
6.506,2.433,-7.046,-0.002685547,-0.024734497,0.000610352,-27.1875,-35.5,6.8125,cycling
6.444,2.448,-7.017,0.011245728,-0.023117065,-0.008346558,-27.125,-35.6875,6.8125,cycling
6.434,2.491,-7.027,0.0128479,-0.022506714,-0.008956909,-27.125,-35.6875,6.8125,cycling
6.468,2.491,-7.036,0.011077881,-0.01689148,-0.01234436,-27.125,-35.4375,6.625,cycling
6.516,2.472,-7.027,0.010772705,-0.022003174,-0.013854981,-27.3125,-35.3125,6.6875,cycling
6.501,2.433,-7.022,-0.004730225,-0.024261475,0.002197266,-27.6875,-35.3125,6.625,cycling
6.497,2.443,-6.988,-0.007492065,-0.02368164,0.004608154,-27.6875,-35.4375,6.625,cycling
6.549,2.467,-6.974,-0.011566162,-0.022094727,0.008666992,-27.6875,-35.4375,6.625,cycling
6.549,2.467,-6.974,-0.011566162,-0.022094727,0.008666992,-27.6875,-35.4375,6.625,cycling
6.655,2.457,-6.998,-0.007049561,-0.014389038,0.00151062,-27.875,-35.5,6.8125,cycling
6.592,2.462,-7.003,0.004486084,0.000213623,-0.010009766,-27.9375,-35.4375,6.6875,cycling
6.597,2.486,-7.003,-0.001113892,0.00567627,-0.001068115,-27.75,-35.4375,6.875,cycling
6.578,2.453,-7.065,-0.020828247,0.007217407,0.019989014,-27.875,-35.5,6.875,cycling
6.506,2.467,-7.046,-0.03779602,0.003250122,0.037322998,-27.75,-35.5,7,cycling
6.41,2.529,-7.007,-0.028289795,0.004577637,0.021560669,-27.5625,-35.4375,7.0625,cycling
6.396,2.563,-6.955,-0.023498535,0.003250122,0.008407593,-27.375,-35.125,7,cycling
6.482,2.543,-7.05,-0.010040283,0.008514404,-0.012542725,-26.9375,-35.4375,7.0625,cycling
6.468,2.529,-7.074,0.00328064,0.013870239,-0.029266357,-27.125,-35.5,7,cycling
6.43,2.433,-7.084,0.00328064,0.013870239,-0.029266357,-27.125,-35.5,7,cycling
6.43,2.438,-7.031,0.022735596,0.012924194,-0.03692627,-27,-35.6875,6.875,cycling
6.391,2.424,-7.022,0.023605347,0.009170532,-0.03718567,-27.125,-35.625,6.875,cycling
6.406,2.39,-7.003,0.014297485,-0.011383057,-0.02911377,-27.125,-35.5,6.6875,cycling
6.43,2.39,-7.012,0.005371094,-0.028701782,-0.015609741,-27.125,-35.4375,6.8125,cycling
6.516,2.357,-7.055,0.022033691,-0.02708435,-0.024734497,-27.125,-35.625,6.8125,cycling
6.53,2.366,-7.089,0.023956299,-0.023605347,-0.013717651,-27.375,-35.25,6.6875,cycling
6.544,2.352,-7.127,0.034713745,-0.020812988,-0.013763428,-27.5,-35.25,6.8125,cycling
6.544,2.381,-7.146,0.03981018,-0.018722534,-0.015106201,-27.3125,-35.0625,7.0625,cycling
6.511,2.409,-7.141,0.043930054,-0.020401001,-0.009338379,-27.125,-35.0625,7.375,cycling
6.501,2.395,-7.132,0.048965454,-0.016082764,-0.012512207,-27.3125,-35.25,7.4375,cycling
6.468,2.424,-7.074,0.051956177,-0.013763428,-0.007904053,-27.5,-35.3125,7.4375,cycling
6.415,2.438,-7.036,0.043182373,-0.014892578,0.003646851,-27.5,-35.3125,7.4375,cycling
6.406,2.467,-7.041,0.010925293,-0.027404785,0.042800903,-27.75,-35.4375,7.4375,cycling
6.406,2.472,-7.022,-0.001556397,-0.02470398,0.042114258,-27.6875,-35.4375,7.625,cycling
6.391,2.51,-7.041,0.003997803,-0.01838684,0.024765015,-27.6875,-35.6875,7.25,cycling
6.396,2.505,-7.065,-0.003494263,-0.019546509,0.025924683,-27.6875,-35.6875,7.25,cycling
6.401,2.443,-7.046,-0.008529663,-0.017074585,0.020126343,-27.75,-35.5,7.3125,cycling
6.387,2.429,-7.046,-0.009399414,-0.01727295,0.005859375,-27.875,-35.625,7.25,cycling
6.363,2.414,-7.065,-0.014205933,-0.03265381,-0.003509522,-27.875,-35.75,7,cycling
6.41,2.438,-7.094,-0.028335571,-0.04373169,0.004043579,-27.6875,-35.625,7,cycling
6.439,2.424,-7.094,-0.046020508,-0.048721313,0.02368164,-27.5625,-35.6875,7,cycling
6.473,2.386,-7.103,-0.06175232,-0.04849243,0.044052124,-27.5625,-35.875,6.875,cycling
6.463,2.405,-7.122,-0.062057495,-0.046463013,0.04550171,-27.5,-35.8125,7.0625,cycling
6.439,2.419,-7.094,-0.049468994,-0.036224365,0.037246704,-27.375,-35.8125,6.75,cycling
6.43,2.424,-7.055,-0.024963379,-0.023406982,0.014389038,-27.5,-35.625,6.625,cycling
6.43,2.419,-7.089,-0.005065918,-0.013885498,-0.004165649,-27.25,-35.5,6.8125,cycling
6.463,2.4,-7.113,0.004318237,-0.008651733,-0.005050659,-27.25,-35.6875,7,cycling
6.521,2.433,-7.079,0.013046265,-0.005096436,-0.006759644,-27.25,-35.6875,7,cycling
6.53,2.419,-7.055,0.013046265,-0.005096436,-0.006759644,-27.25,-35.6875,7,cycling
6.525,2.395,-7.055,0.021896362,0.007751465,-0.009353638,-27.5,-35.3125,7.3125,cycling
6.477,2.386,-7.089,0.01638794,0.008926392,-0.001205444,-27.5,-35.3125,7.1875,cycling
6.463,2.39,-7.113,0.022872925,0.016494751,0.002700806,-27.5625,-35.5,7.25,cycling
6.396,2.433,-7.07,0.026351929,0.017349243,-0.003646851,-27.3125,-36,7.0625,cycling
6.377,2.429,-7.07,0.023239136,0.014724731,-0.004150391,-27.1875,-36,7.1875,cycling
6.425,2.438,-7.074,0.031936646,0.016921997,-0.017089844,-27.3125,-35.6875,7.25,cycling
6.406,2.409,-7.079,0.02519226,0.01234436,-0.016357422,-27.125,-35.6875,7.0625,cycling
6.406,2.409,-7.079,0.02519226,0.01234436,-0.016357422,-27.125,-35.6875,7.0625,cycling
6.463,2.4,-7.07,0.01991272,0.009460449,-0.013854981,-27.125,-35.6875,7.0625,cycling
6.458,2.419,-7.074,0.002426148,0.003250122,-0.001449585,-27.1875,-35.625,7,cycling
6.449,2.405,-7.07,0.000823975,0.002975464,-0.000717163,-27.1875,-35.5,6.8125,cycling
6.458,2.419,-7.084,-0.005767822,0.001953125,0.004104614,-27.5,-35.25,7.25,cycling
6.449,2.438,-7.074,-0.010559082,0.000595093,0.006958008,-27.375,-35.4375,7.1875,cycling
6.42,2.448,-7.089,-0.023468018,-0.005615234,0.019500732,-27.5,-35.5,7.0625,cycling
6.43,2.443,-7.113,-0.031234741,-0.013214111,0.024749756,-27.5,-35.4375,7,cycling
6.444,2.409,-7.089,-0.029129028,-0.01713562,0.01979065,-27.3125,-35.5,7.1875,cycling
6.454,2.438,-7.05,-0.022613525,-0.014633179,0.014144897,-27.3125,-35.625,7.0625,cycling
6.463,2.419,-7.065,-0.018936157,-0.010925293,0.011795044,-27.5,-35.5,7,cycling
6.473,2.419,-7.046,-0.004425049,-0.002059937,0.000106812,-27.5,-35.875,7,cycling
6.473,2.4,-7.094,0.001434326,0.00227356,-0.004074097,-27.5,-35.875,7,cycling
6.43,2.395,-7.098,0.004074097,0.005935669,-0.006652832,-27.5625,-36.0625,6.875,cycling
6.43,2.4,-7.074,0.008255005,0.005889893,-0.008056641,-27.625,-36,7.25,cycling
6.42,2.429,-7.065,0.014328003,0.007278442,-0.011749268,-27.75,-36.0625,7.125,cycling
6.449,2.409,-7.089,0.014328003,0.005996704,-0.009155273,-27.75,-36,7.0625,cycling
6.482,2.429,-7.05,0.018371582,0.006973267,-0.013031006,-27.5625,-36.1875,7.0625,cycling
6.511,2.438,-7.065,0.010604858,0.004440308,-0.005752564,-27.375,-35.5,6.9375,cycling
6.516,2.424,-7.079,0.024291992,0.014434814,-0.020965576,-27.3125,-35.8125,6.9375,cycling
6.482,2.448,-7.079,0.03753662,0.028274536,-0.034225464,-27.3125,-35.8125,6.6875,cycling
6.473,2.472,-7.079,0.027908325,0.027664185,-0.024337769,-27.375,-35.8125,6.625,cycling
6.41,2.462,-7.05,0.018371582,0.020935059,-0.017700195,-27.6875,-35.75,6.6875,cycling
6.382,2.467,-7.046,0.001480103,0.009902954,-0.00453186,-27.6875,-36.0625,6.8125,cycling
6.42,2.448,-7.036,-0.005126953,0.007095337,-0.000274658,-27.875,-36.4375,6.625,cycling
6.454,2.438,-7.05,-0.01109314,0.003723145,-0.002807617,-27.9375,-36.125,6.875,cycling
6.535,2.443,-7.055,-0.012939453,0.004547119,-0.002700806,-27.9375,-35.9375,7,cycling
6.554,2.4,-7.074,-0.013122559,0.006118774,-0.002853394,-27.9375,-35.9375,7,cycling
6.544,2.386,-7.137,-0.013534546,0.00642395,-0.000762939,-27.6875,-35.875,7.0625,cycling
6.544,2.386,-7.137,-0.01701355,0.01008606,0.007675171,-27.875,-35.6875,7.25,cycling
6.521,2.424,-7.089,-0.016357422,0.011138916,0.010986328,-27.875,-35.5,7,cycling
6.463,2.414,-7.074,-0.027374268,-0.001281738,0.026977539,-27.9375,-35.3125,6.875,cycling
6.396,2.39,-7.084,-0.06452942,-0.017745972,0.06843567,-27.9375,-35.0625,7.1875,cycling
6.391,2.376,-7.094,-0.050338745,-0.017944336,0.057006836,-27.875,-35.0625,7.0625,cycling
6.454,2.419,-7.098,-0.045516968,-0.026260376,0.054519653,-27.6875,-35,6.625,cycling
6.454,2.433,-7.084,-0.04032898,-0.024887085,0.053451538,-27.5625,-35,6.375,cycling
6.444,2.419,-7.06,-0.021240234,-0.016189575,0.03691101,-27.1875,-35.0625,6.4375,cycling
6.42,2.395,-7.07,-0.012268066,-0.014160156,0.029373169,-27.125,-35.5,6.75,cycling
6.425,2.429,-7.089,-0.008178711,-0.013397217,0.02659607,-27.125,-35.5,6.75,cycling
6.42,2.395,-7.089,0.001144409,-0.008834839,0.014419556,-27.0625,-35.3125,6.6875,cycling
6.434,2.414,-7.108,0.008026123,-0.00730896,0.007385254,-27.125,-35.3125,7.1875,cycling
6.434,2.405,-7.07,0.008850098,-0.008712769,0.004928589,-26.9375,-35.4375,7.1875,cycling
6.497,2.424,-7.103,0.016738892,-0.010116577,-0.004486084,-26.9375,-35.4375,7.1875,cycling
6.506,2.457,-7.098,0.02218628,-0.008468628,-0.017120361,-27,-35.4375,7.25,cycling
6.511,2.457,-7.055,0.04083252,0.002349854,-0.042404175,-27.1875,-35.625,7.25,cycling
6.401,2.429,-7.022,0.053375244,0.012252808,-0.06375122,-27,-35.5,7.3125,cycling
6.367,2.386,-7.065,0.061416626,0.019012451,-0.07562256,-27,-35.5,7.3125,cycling
6.387,2.386,-7.098,0.07235718,0.024505615,-0.08529663,-26.9375,-35.625,7.3125,cycling
6.449,2.419,-7.108,0.07333374,0.024719238,-0.08467102,-26.9375,-35.625,7.125,cycling
6.487,2.443,-7.094,0.06251526,0.019546509,-0.0717926,-27.1875,-35.5,7.4375,cycling
6.449,2.409,-7.103,0.058517456,0.018615723,-0.06674194,-27.1875,-35.5,7.4375,cycling
6.458,2.429,-7.089,0.0388031,0.012115479,-0.04449463,-27.125,-35.6875,7.3125,cycling
6.43,2.433,-7.055,0.034454346,0.01171875,-0.039855957,-26.9375,-35.875,7.0625,cycling
6.387,2.409,-7.041,0.03488159,0.014312744,-0.042022705,-26.9375,-35.875,7.0625,cycling
6.401,2.395,-7.103,0.03665161,0.013961792,-0.045028687,-26.875,-36.25,6.8125,cycling
6.454,2.414,-7.079,0.041625977,0.014968872,-0.048187256,-26.9375,-36.125,6.875,cycling
6.497,2.429,-7.055,0.035705566,0.008346558,-0.042282104,-26.9375,-36.3125,7.1875,cycling
6.463,2.405,-7.079,0.042816162,0.009017944,-0.04901123,-26.6875,-36.5,7.0625,cycling
6.468,2.448,-7.079,0.046417236,0.010498047,-0.049362183,-26.6875,-36.5,7.0625,cycling
6.463,2.462,-7.05,0.039520264,0.012283325,-0.04168701,-26.75,-36.25,7.375,cycling
6.477,2.419,-7.065,0.02406311,0.009887695,-0.02607727,-26.875,-35.9375,7.5625,cycling
6.463,2.414,-7.079,0.026123047,0.013671875,-0.027816772,-26.875,-35.9375,7.5625,cycling
6.458,2.395,-7.108,0.028717041,0.01637268,-0.03036499,-27.125,-35.6875,7.875,cycling
6.458,2.395,-7.108,0.028717041,0.01637268,-0.03036499,-27.125,-35.6875,7.875,cycling
6.43,2.371,-7.05,0.017059326,0.009185791,-0.018127441,-27.1875,-35.4375,8,cycling
6.434,2.386,-7.074,0.014358521,0.008712769,-0.015594482,-27.3125,-35.625,7.8125,cycling
6.463,2.4,-7.079,-0.012588501,-0.001205444,0.02142334,-27.5625,-35.3125,7.4375,cycling
6.501,2.472,-7.05,-0.016525269,-0.003814697,0.027420044,-27.5625,-35.3125,7.4375,cycling
6.549,2.51,-7.05,-0.025527954,-0.003372192,0.028015137,-27.5,-35.25,7.25,cycling
6.497,2.52,-7.055,-0.028244019,-0.000595093,0.029129028,-27.5,-35.25,7.25,cycling
6.444,2.481,-7.074,-0.02468872,0.008529663,0.016082764,-27.1875,-35.625,7.25,cycling
6.377,2.453,-7.05,-0.04711914,0.001556397,0.02432251,-27.3125,-35.8125,7.1875,cycling
6.382,2.433,-7.07,-0.061187744,-0.005935669,0.04055786,-27.25,-35.8125,7.625,cycling
6.377,2.4,-7.074,-0.038589478,-0.004196167,0.02130127,-26.875,-36,7.625,cycling
6.387,2.395,-7.074,-0.027832031,-0.009857178,0.011901856,-26.9375,-36.0625,7.5,cycling
6.454,2.362,-7.06,-0.020935059,-0.010528564,0.005264282,-26.9375,-36.0625,7.5,cycling
6.497,2.4,-7.05,0.00151062,-0.001708984,-0.014419556,-27.0625,-36.0625,7.5,cycling
6.53,2.39,-7.05,0.01234436,0.003829956,-0.022705078,-26.9375,-36.25,7.25,cycling
6.535,2.4,-7.089,0.01889038,0.009307861,-0.025787354,-26.875,-36.0625,7.0625,cycling
6.506,2.366,-7.113,0.02722168,0.015319824,-0.033828735,-26.875,-36.0625,7.0625,cycling
6.434,2.419,-7.132,0.028686523,0.018920898,-0.030883789,-26.875,-36.0625,6.875,cycling
6.449,2.438,-7.094,0.014129639,0.002670288,-0.00517273,-27.1875,-35.5,6.625,cycling
6.449,2.453,-7.089,0.005752564,-0.007095337,0.01399231,-27.125,-35.3125,6.8125,cycling
6.525,2.448,-7.089,0.000793457,-0.010375977,0.02128601,-26.9375,-35.4375,6.8125,cycling
6.42,2.381,-7.074,-0.000595093,-0.012893677,0.025894165,-26.9375,-35.4375,6.8125,cycling
6.358,2.386,-7.117,-0.002914429,-0.011611939,0.02911377,-26.875,-35.3125,7.1875,cycling
6.42,2.409,-7.122,-0.010848999,-0.013748169,0.0370636,-26.9375,-35.125,7,cycling
6.487,2.429,-7.046,-0.018371582,-0.016586304,0.04574585,-26.9375,-35.125,7,cycling
6.516,2.472,-7.017,-0.014053345,-0.00541687,0.034439087,-26.6875,-35.625,7.25,cycling
6.497,2.414,-7.041,-0.004745483,0.001495361,0.01928711,-26.8125,-35.5,7.3125,cycling
6.42,2.414,-7.041,0.000854492,0.003540039,0.003005981,-26.8125,-35.625,7.25,cycling
6.387,2.424,-7.055,0,0,0,-27.125,-35.5,7.3125,cycling
6.401,2.448,-7.098,-0.008361816,0.000198364,0.00567627,-27.125,-35.5,7.3125,cycling
6.434,2.419,-7.127,-0.016784668,-0.010147095,0.00869751,-27,-35.6875,7.0625,cycling
6.444,2.453,-7.127,-0.007949829,-0.007781982,-0.003265381,-26.9375,-35.875,7,cycling
6.439,2.472,-7.079,0.003112793,-0.002227783,-0.016098022,-26.75,-35.625,6.875,cycling
6.449,2.453,-7.05,0.004638672,-0.002593994,-0.018341064,-26.875,-35.875,6.875,cycling
6.468,2.433,-7.031,0.00718689,0.001861572,-0.026306152,-26.9375,-36.3125,6.8125,cycling
6.463,2.433,-7.055,-0.012664795,-0.000839233,-0.010696411,-26.875,-36.0625,7,cycling
6.492,2.438,-7.012,-0.012817383,0.005432129,-0.010803223,-26.9375,-36.0625,7,cycling
6.492,2.457,-7.079,-0.006973267,0.011383057,-0.013168335,-27,-36.125,6.875,cycling
6.506,2.462,-7.084,-0.018356323,0.004470825,0.003601074,-27,-36.1875,6.6875,cycling
6.501,2.424,-7.098,-0.006713867,0.004989624,-0.005157471,-26.625,-36.1875,6.6875,cycling
6.477,2.419,-7.07,0.004058838,0.006790161,-0.014678955,-26.5625,-35.875,6.6875,cycling
6.43,2.381,-7.046,0.017425537,0.011352539,-0.026779175,-26.75,-36,6.875,cycling
6.42,2.405,-7.036,0.025482178,0.017196655,-0.03413391,-26.5,-36.0625,7.0625,cycling
6.425,2.405,-7.012,0.034423828,0.020614624,-0.039871216,-26.75,-36,7.1875,cycling
6.468,2.448,-6.998,0.047332764,0.031784058,-0.049560547,-26.5,-36.25,7.5,cycling
6.477,2.476,-7.06,0.04133606,0.030517578,-0.042633057,-26.6875,-36.25,7.4375,cycling
6.544,2.505,-7.074,0.0446167,0.032287598,-0.046676636,-27,-36,7.625,cycling
6.573,2.491,-7.103,0.047576904,0.034866333,-0.049423218,-26.75,-36.25,7.4375,cycling
6.564,2.491,-7.098,0.049423218,0.0398407,-0.057357788,-27,-36.1875,7.4375,cycling
6.458,2.433,-7.06,0.033615112,0.03239441,-0.046585083,-27.125,-36,7.1875,cycling
6.339,2.386,-7.065,0.028198242,0.024475098,-0.039138794,-26.9375,-35.6875,7,cycling
6.353,2.424,-7.022,0.020751953,0.01828003,-0.028427124,-27,-35.875,7,cycling
6.391,2.448,-6.983,-0.012649536,-0.007843018,0.004272461,-27.1875,-35.625,7.0625,cycling
6.492,2.457,-6.998,-0.012969971,-0.007141113,0.003890991,-27,-35.8125,7.0625,cycling
6.544,2.467,-7.036,-0.018859863,-0.001647949,0.00567627,-26.875,-36,6.8125,cycling
6.559,2.453,-7.079,-0.036743164,-0.006225586,0.019241333,-26.75,-35.8125,6.8125,cycling
6.521,2.414,-7.065,-0.040390015,-0.004241943,0.025131226,-26.6875,-35.6875,6.6875,cycling
6.458,2.4,-7.084,-0.02619934,0.003433228,0.018188477,-26.5,-35.875,6.5,cycling
6.396,2.366,-7.079,-0.018539429,-0.00138855,0.013824463,-26.5625,-35.875,6.625,cycling
6.401,2.395,-7.065,-0.016586304,-0.008621216,0.025634766,-26.75,-35.9375,6.6875,cycling
6.439,2.419,-7.084,-0.005126953,-0.010925293,0.031402588,-26.75,-36.0625,6.625,cycling
6.487,2.414,-7.041,-0.015548706,-0.024414063,0.042160034,-26.9375,-35.75,6.5,cycling
6.516,2.453,-7.031,-0.019821167,-0.021240234,0.042617798,-27.0625,-35.6875,6.8125,cycling
6.521,2.467,-7.012,-0.023422241,-0.015487671,0.04168701,-27.0625,-35.625,6.625,cycling
6.477,2.476,-7.012,-0.019607544,-0.008575439,0.03515625,-26.9375,-35.6875,6.875,cycling
6.463,2.453,-7.055,-0.005447388,0.006256104,0.01878357,-26.875,-35.6875,6.875,cycling
6.454,2.457,-7.036,-0.005157471,0.006820679,0.015304565,-26.875,-35.625,7,cycling
6.42,2.433,-7.07,-0.00163269,0.000656128,0.00453186,-26.875,-36.1875,7,cycling
6.444,2.457,-7.05,0,0,0,-26.9375,-36.25,6.875,cycling
6.463,2.453,-7.06,-0.000701904,-0.010620117,-0.000778198,-26.9375,-36.3125,7.0625,cycling
6.463,2.438,-7.041,-0.011505127,-0.014205933,0.007080078,-27.0625,-36.125,6.5,cycling
6.473,2.448,-7.036,-0.016433716,-0.010192871,0.005661011,-26.9375,-35.9375,6.4375,cycling
6.482,2.448,-7.06,-0.0231781,-0.008071899,0.00617981,-27.0625,-36.0625,6.375,cycling
6.473,2.448,-7.06,-0.0231781,-0.008071899,0.00617981,-27.0625,-36.0625,6.375,cycling
6.468,2.443,-7.05,-0.023468018,-0.004821777,0.007583618,-27.0625,-35.8125,6.1875,cycling
6.458,2.433,-7.046,-0.02180481,-0.003417969,0.007766724,-27.0625,-35.8125,6.1875,cycling
6.434,2.457,-7.041,-0.023071289,-0.003662109,0.010375977,-26.9375,-35.6875,6,cycling
6.492,2.414,-7.041,-0.018569946,-0.003829956,0.008209229,-26.875,-35.6875,5.9375,cycling
6.492,2.429,-7.055,-0.016418457,-0.005279541,0.0103302,-27,-35.8125,6.1875,cycling
6.497,2.424,-7.017,-0.016418457,-0.005279541,0.0103302,-27,-35.8125,6.1875,cycling
6.477,2.462,-7.036,-0.017913818,-0.007125855,0.015930176,-27,-35.6875,6.25,cycling
6.516,2.453,-7.046,-0.017913818,-0.007125855,0.015930176,-27,-35.6875,6.25,cycling
6.525,2.467,-7.022,-0.018936157,-0.006820679,0.019210815,-26.9375,-35.8125,6.375,cycling
6.482,2.467,-7.036,-0.021362305,-0.003631592,0.021453857,-26.9375,-35.9375,6.375,cycling
6.434,2.433,-7.074,-0.026641846,0,0.028045654,-27.25,-36.3125,6.8125,cycling
6.42,2.443,-7.079,-0.0287323,-0.002288818,0.030303955,-27.375,-36.3125,6.875,cycling
6.444,2.453,-7.046,-0.015335083,0.000152588,0.015640259,-27.25,-36.4375,6.6875,cycling
6.468,2.448,-7.055,0.018493652,0.008239746,-0.022018433,-26.9375,-36.8125,6.6875,cycling
6.501,2.448,-7.036,0.025115967,0.009902954,-0.029251099,-26.875,-36.8125,6.625,cycling
6.516,2.486,-7.003,0.05241394,0.022644043,-0.05847168,-26.5625,-36.875,6.4375,cycling
